,Name,Age,Civil_Status,Annual_Income,Profession,Blood_Type,Height,Distance_to_Border,Date_Time_Record
220,Mikhail Ilyin,60,Widowed,100000,Government cook,B,163.30267477333823,15.766567310090444,1986-12-27 22:12:00.000000
221,Yulia Vasiliev,60,Widowed,100000,Government social researcher,AB,163.30672363934008,29.339624601074924,1986-12-28 06:12:00.000000
222,Marina Morozov,60,Married,100000,Government doctor,A,182.94689629902265,13.781520950905053,1986-12-30 01:12:00.000000
223,Maxim Petrov,60,Single,100000,Government social researcher,O,157.63252530003766,19.48231584392251,1987-01-01 04:12:00.000000
224,Alexei Pavlov,60,Divorced,100000,Government social researcher,B,186.61278338796092,9.525531997080726,1987-01-01 13:12:00.000000
225,Ivan Vorobiev,54,Married,64640,Government surveillance assistance,A,181.4956021143276,10.494182859815805,1987-01-03 07:12:00.000000
226,Polina Ivanov,60,Divorced,100000,Government surveillance assistance,O,176.58222500726274,45.17214651705313,1987-01-04 18:12:00.000000
227,Pavel Volkov,60,Divorced,100000,Government teacher,B,163.83711420881158,33.53165694031624,1987-01-06 19:12:00.000000
228,Anna Sokolov,60,Single,100000,Government surveillance assistance,A,154.73626984083583,26.284714436185237,1987-01-07 13:12:00.000000
229,Konstantin Bogdanov,60,Single,100000,Government social researcher,O,169.63572910296543,42.951946360736194,1987-01-07 17:12:00.000000
230,Svetlana Lebedev,60,Widowed,100000,Government surveillance assistance,B,158.22448239878486,180.39402801053214,1987-01-09 15:12:00.000000
231,Yuri Zakharov,60,Married,100000,Government cook,O,151.90355055225007,11.50891418103733,1987-01-13 05:12:00.000000
232,Yuri Vasiliev,60,Divorced,100000,Government surveillance assistance,B,186.9979285779842,53.72928500616891,1987-01-14 20:12:00.000000
233,Konstantin Kiselev,60,Single,100000,Government surveillance assistance,A,161.137840914934,1.792213416836411,1987-01-15 09:12:00.000000
234,Yuri Sokolov,60,Single,100000,Government surveillance assistance,AB,164.8357884867431,122.8625549397189,1987-01-16 21:12:00.000000
235,Svetlana Morozov,60,Single,100000,Government surveillance assistance,B,162.75102052834038,475.83885151206886,1987-01-20 08:12:00.000000
236,Mikhail Morozov,60,Widowed,100000,Government surveillance assistance,A,176.33552410095282,59.227905209237946,1987-01-22 16:12:00.000000
237,Ivan Bogdanov,60,Widowed,100000,Government employee,B,184.83363329565594,153.375737250984,1987-01-22 19:12:00.000000
238,Andrei Sorokin,60,Widowed,88417,Government surveillance assistance,A,152.9957038497972,6.749883700057772,1987-01-23 19:12:00.000000
239,Natalia Romanov,60,Widowed,100000,Government history writer,AB,155.8268665547319,2.9261989647351188,1987-01-28 23:12:00.000000
240,Igor Vorobiev,60,Widowed,100000,Government employee,O,172.8828150827993,30.40122203179812,1987-01-29 16:12:00.000000
241,Yulia Gusev,60,Single,100000,Government employee,A,170.6204422955473,21.07703231336283,1987-01-30 03:12:00.000000
242,Natalia Mikhailov,60,Single,100000,Government doctor,O,157.0888189888701,18.50153721164144,1987-01-30 13:12:00.000000
243,Nina Sokolov,60,Married,100000,Government employee,AB,182.27412710435476,95.54379619193278,1987-01-31 13:12:00.000000
244,Ekaterina Popov,60,Married,100000,Government cook,O,163.10195409377593,1.6120262351004309,1987-01-31 14:12:00.000000
245,Igor Gusev,60,Divorced,100000,Government surveillance assistance,A,178.67448563009387,34.371438554393684,1987-02-01 13:12:00.000000
246,Elena Sokolov,60,Single,100000,Government employee,AB,160.38145596994073,22.21579678441729,1987-02-02 10:12:00.000000
247,Dmitri Sokolov,60,Widowed,100000,Government surveillance assistance,A,178.63336958616554,383.32155589945336,1987-02-05 06:12:00.000000
248,Ekaterina Antonov,60,Single,100000,Government surveillance assistance,A,158.01432992195782,5.917396396241579,1987-02-06 09:12:00.000000
249,Konstantin Karpov,60,Divorced,100000,Government surveillance assistance,B,164.03565333102972,488.5742637903193,1987-02-06 10:12:00.000000
250,Alexei Kozlov,36,Married,100000,Government surveillance assistance,A,155.70149924382847,24.939639927198257,1987-02-08 22:12:00.000000
251,Artem Timofeev,60,Married,100000,Government IT technician,B,167.6608678605684,17.58177378620786,1987-02-08 23:12:00.000000
252,Igor Kuznetsov,60,Married,100000,Government social researcher,O,152.9942973471442,31.6456803985359,1987-02-09 17:12:00.000000
253,Igor Pavlov,60,Widowed,100000,Government surveillance assistance,B,176.73231445121954,15.253340458281105,1987-02-10 00:12:00.000000
254,Dmitry Stepanov,60,Married,100000,Government social researcher,B,152.31951095175512,34.93556403405922,1987-02-11 11:12:00.000000
255,Dmitry Egorov,60,Single,100000,Government cook,O,163.51825027323184,27.800060694387493,1987-02-13 05:12:00.000000
256,Yulia Novikov,30,Single,100000,Government employee,A,177.58277558867914,7.948741114710234,1987-02-13 14:12:00.000000
257,Svetlana Petrov,60,Divorced,100000,Government surveillance assistance,AB,173.36007182841317,11.186171613294833,1987-02-13 18:12:00.000000
258,Andrei Zakharov,60,Single,100000,Government social researcher,AB,167.97868850659307,22.932811085718917,1987-02-14 06:12:00.000000
259,Nikolai Petrov,18,Married,100000,Government teacher,O,171.34150341909933,33.70042744965975,1987-02-14 06:12:00.000000
260,Yuri Novikov,60,Widowed,100000,Government surveillance assistance,B,171.89551336652255,44.54147740843315,1987-02-14 11:12:00.000000
261,Dmitry Ivanov,60,Single,100000,Government surveillance assistance,O,158.7279358231392,15.150158400863715,1987-02-17 20:12:00.000000
262,Nikolai Antonov,60,Married,100000,Government social researcher,A,161.857494129481,8.058449713715818,1987-02-19 06:12:00.000000
263,Olga Vasiliev,36,Married,100000,Government surveillance assistance,O,164.26105081645832,27.558104263060905,1987-02-20 03:12:00.000000
264,Elena Bogdanov,60,Single,100000,Government cook,O,182.48415746347027,4.500053927711235,1987-02-21 15:12:00.000000
265,Ksenia Vorobiev,60,Divorced,100000,Government surveillance assistance,A,170.08907967904767,3.1455477890398376,1987-02-23 16:12:00.000000
266,Svetlana Petrov,60,Married,100000,Government IT technician,A,184.26418051992707,34.87530138352352,1987-02-24 05:12:00.000000
267,Maria Vorobiev,60,Widowed,100000,Government social researcher,O,186.33441751051558,10.978288594191438,1987-02-24 11:12:00.000000
268,Dmitri Bogdanov,18,Widowed,100000,Government surveillance assistance,O,164.1391020878063,8.036023347128234,1987-02-25 10:12:00.000000
269,Polina Gusev,60,Married,100000,Government IT technician,O,161.25791660575436,267.0103562165779,1987-02-26 02:12:00.000000
270,Anna Fedorov,60,Widowed,100000,Government surveillance assistance,O,188.49758636384874,35.70575569970815,1987-02-26 23:12:00.000000
271,Vladimir Pavlov,60,Divorced,100000,Government surveillance assistance,AB,180.45668906047186,33.52298646967254,1987-02-27 04:12:00.000000
272,Olga Stepanov,60,Single,100000,Government surveillance assistance,B,180.54520390054444,17.26997933674219,1987-02-27 11:12:00.000000
273,Yulia Volkov,60,Single,100000,Government surveillance assistance,B,154.03289393535678,12.800836937435694,1987-03-01 08:12:00.000000
274,Elena Antonov,30,Divorced,100000,Government surveillance assistance,B,189.6117812140436,8.01450124678077,1987-03-04 17:12:00.000000
275,Polina Petrov,60,Widowed,98833,Government surveillance assistance,A,170.1033422059259,3.188957015261435,1987-03-05 10:12:00.000000
276,Elena Egorov,60,Married,100000,Government surveillance assistance,B,182.35776190197,52.98093806760938,1987-03-09 17:12:00.000000
277,Olga Gusev,60,Divorced,100000,Government employee,B,164.17966199042252,26.269060436047944,1987-03-10 09:12:00.000000
278,Vladimir Volkov,60,Widowed,100000,Government cook,B,175.57047963039253,59.30475933148034,1987-03-10 11:12:00.000000
279,Mikhail Timofeev,60,Married,100000,Government social researcher,A,176.17069346712086,40.24958391883164,1987-03-11 09:12:00.000000
280,Ksenia Smirnov,60,Married,100000,Government doctor,AB,159.25058194747373,22.619515989920554,1987-03-11 18:12:00.000000
281,Nikolai Zaitsev,60,Widowed,100000,Government cook,AB,183.04982624231465,13.437636210321166,1987-03-12 04:12:00.000000
282,Maxim Gusev,60,Divorced,100000,Government IT technician,B,171.67103525282272,7.729061777301875,1987-03-16 08:12:00.000000
283,Alexei Popov,54,Widowed,100000,Government surveillance assistance,O,154.5474996961863,4.581861058849762,1987-03-16 10:12:00.000000
284,Ksenia Smirnov,60,Single,100000,Government doctor,O,184.22733746481367,86.23453955819421,1987-03-17 10:12:00.000000
285,Svetlana Kuznetsov,60,Single,100000,Government IT technician,A,164.24610894267653,14.71173644885905,1987-03-17 16:12:00.000000
286,Igor Stepanov,60,Divorced,100000,Government teacher,O,157.70272199614138,19.931217486129036,1987-03-17 18:12:00.000000
287,Nina Mikhailov,48,Divorced,100000,Government history writer,O,164.82200304084432,25.3045630179353,1987-03-18 19:12:00.000000
288,Marina Timofeev,60,Divorced,27843,Government social researcher,O,163.4622590906077,7.1274718896911615,1987-03-20 08:12:00.000000
289,Igor Zaitsev,60,Widowed,100000,Government surveillance assistance,B,168.17081804035016,6.0347779057747495,1987-03-21 12:12:00.000000
290,Nina Romanov,60,Widowed,100000,Government social researcher,O,154.3722534269231,18.365039469199374,1987-03-22 16:12:00.000000
291,Maxim Ilyin,60,Divorced,100000,Government IT technician,O,171.44419727984186,55.57432031670754,1987-03-23 12:12:00.000000
292,Yuri Egorov,60,Widowed,100000,Government cook,A,167.76525300995755,8.378689084113427,1987-03-24 03:12:00.000000
293,Ksenia Orlov,60,Married,100000,Government employee,B,177.24041264316077,16.487102893976054,1987-03-24 14:12:00.000000
294,Ivan Volkov,60,Divorced,100000,Government social researcher,B,169.16588547593886,32.830250537437024,1987-03-27 06:12:00.000000
295,Vladimir Kiselev,60,Married,100000,Government social researcher,B,163.230269733559,18.811265794446577,1987-03-28 22:12:00.000000
296,Marina Petrov,30,Single,100000,Government employee,A,161.47838528210488,45.907945718257984,1987-03-29 10:12:00.000000
297,Ekaterina Stepanov,60,Married,100000,Government surveillance assistance,AB,151.36045508426903,8.561501275437763,1987-03-30 00:12:00.000000
298,Yuri Morozov,60,Widowed,100000,Government surveillance assistance,AB,151.4043777115272,46.10417098309685,1987-03-31 03:12:00.000000
299,Dmitry Mikhailov,60,Married,100000,Government surveillance assistance,AB,171.2934027104261,29.769327542821436,1987-04-01 11:12:00.000000
300,Mikhail Volkov,60,Single,100000,Government surveillance assistance,A,165.81784546587528,7.754069069557763,1987-04-04 18:12:00.000000
301,Nina Romanov,60,Widowed,100000,Government social researcher,A,186.4381381058809,14.392914753770949,1987-04-04 21:12:00.000000
302,Andrei Mikhailov,60,Married,100000,Government social researcher,AB,189.473852425583,29.80548013041053,1987-04-06 05:12:00.000000
303,Sergei Popov,42,Single,100000,Government surveillance assistance,O,164.43784639952983,32.99345573516233,1987-04-08 11:12:00.000000
304,Dmitri Volkov,60,Single,100000,Government surveillance assistance,AB,172.88606739451203,10.984202934529232,1987-04-08 12:12:00.000000
305,Ekaterina Timofeev,60,Single,100000,Government teacher,O,179.36704629050735,13.727863393142394,1987-04-09 16:12:00.000000
306,Dmitri Morozov,60,Divorced,100000,Government surveillance assistance,O,159.4446387001675,32.19955129095642,1987-04-11 12:12:00.000000
307,Tatiana Stepanov,36,Divorced,100000,Government cook,A,160.7975504235052,4.350236694826195,1987-04-11 21:12:00.000000
308,Ksenia Vasiliev,60,Divorced,100000,Government surveillance assistance,B,186.15243616641837,16.810193572114713,1987-04-12 04:12:00.000000
309,Yuri Bogdanov,48,Married,100000,Government social researcher,AB,186.11717950013707,28.9833814112394,1987-04-12 04:12:00.000000
310,Sergei Novikov,60,Widowed,100000,Government employee,O,155.36761814996171,20.223928366831323,1987-04-12 07:12:00.000000
311,Anna Vasiliev,60,Widowed,100000,Government surveillance assistance,AB,183.1202916663319,52.79451199997564,1987-04-14 11:12:00.000000
312,Ekaterina Popov,60,Divorced,100000,Government social researcher,B,181.06397714681268,319.8759421844697,1987-04-14 13:12:00.000000
313,Marina Orlov,60,Widowed,100000,Government social researcher,AB,161.50256187615867,5.457875381638558,1987-04-16 20:12:00.000000
314,Elena Egorov,60,Single,100000,Government surveillance assistance,B,184.55301527005003,53.41300731811611,1987-04-17 09:12:00.000000
315,Ivan Popov,60,Widowed,100000,Government surveillance assistance,A,179.79593520441136,16.76657623710457,1987-04-17 10:12:00.000000
316,Maxim Kuznetsov,60,Widowed,100000,Government surveillance assistance,A,151.94520091944602,22.0728316059811,1987-04-18 17:12:00.000000
317,Igor Karpov,60,Single,100000,Government social researcher,AB,189.1812286972341,50.495796731583624,1987-04-20 07:12:00.000000
318,Ksenia Fedorov,60,Single,100000,Government teacher,O,166.47934268668877,23.540951921071912,1987-04-21 02:12:00.000000
319,Vladimir Lebedev,60,Widowed,100000,Government social researcher,A,155.14348160442395,20.17831935320455,1987-04-21 12:12:00.000000
320,Ekaterina Pavlov,60,Divorced,100000,Government history writer,A,161.30437218796305,26.634910413904485,1987-04-23 06:12:00.000000
321,Andrei Mikhailov,60,Widowed,100000,Government surveillance assistance,AB,163.20810610460887,198.60116031135567,1987-04-25 01:12:00.000000
322,Olga Sorokin,42,Married,100000,Government surveillance assistance,B,189.3013302409736,44.22927219397232,1987-04-27 10:12:00.000000
323,Alexei Kiselev,60,Widowed,100000,Government teacher,A,151.43567566205007,22.946218030068543,1987-04-30 18:12:00.000000
324,Anastasia Popov,60,Single,100000,Government social researcher,O,165.53591264325922,2.3662786149906645,1987-05-01 10:12:00.000000
325,Maria Orlov,60,Divorced,100000,Government cook,AB,168.14120122719993,3.0557363578627967,1987-05-04 19:12:00.000000
326,Ekaterina Stepanov,60,Single,100000,Government cook,B,152.00382294761192,8.866236591467763,1987-05-06 16:12:00.000000
327,Maxim Stepanov,60,Married,100000,Government surveillance assistance,A,174.91933294065709,2.2097628364825397,1987-05-07 19:12:00.000000
328,Tatiana Orlov,60,Widowed,100000,Government social researcher,B,171.25683194472805,18.412601149599134,1987-05-08 06:12:00.000000
329,Igor Zaitsev,60,Divorced,100000,Government social researcher,O,152.45046944082773,202.289984791898,1987-05-10 16:12:00.000000
330,Olga Popov,60,Single,100000,Government employee,AB,180.77285810243023,25.230908976940476,1987-05-10 23:12:00.000000
331,Maria Mikhailov,60,Married,100000,Government surveillance assistance,A,157.66710338734347,30.507192804268314,1987-05-11 13:12:00.000000
332,Yuri Novikov,60,Widowed,100000,Government surveillance assistance,B,155.38063076848607,7.0607300905887165,1987-05-11 15:12:00.000000
333,Mikhail Kozlov,60,Married,100000,Government IT technician,A,178.80889341991366,51.76938947034882,1987-05-12 07:12:00.000000
334,Natalia Egorov,24,Married,100000,Government surveillance assistance,AB,150.38574888712452,34.54646184759482,1987-05-15 09:12:00.000000
335,Natalia Kuznetsov,60,Single,100000,Government doctor,B,159.83719919982153,53.70763261043027,1987-05-16 06:12:00.000000
336,Andrei Sokolov,36,Single,100000,Government social researcher,A,164.61221802508254,43.81724932945893,1987-05-16 08:12:00.000000
337,Sergei Kiselev,60,Single,100000,Government teacher,O,187.55079088157817,14.472028401364192,1987-05-17 03:12:00.000000
338,Maria Kozlov,60,Single,100000,Government surveillance assistance,B,152.1010139862705,1.9716609461279564,1987-05-20 00:12:00.000000
339,Elena Egorov,60,Widowed,100000,Government cook,B,173.94029336011192,55.28898318588004,1987-05-20 09:12:00.000000
340,Tatiana Zakharov,60,Divorced,100000,Government doctor,AB,188.25987587963562,26.110475059341088,1987-05-25 04:12:00.000000
341,Ekaterina Kuznetsov,60,Single,100000,Government teacher,AB,168.91564576570838,28.315476523300113,1987-05-25 13:12:00.000000
342,Anastasia Zakharov,60,Divorced,100000,Government doctor,O,157.99783967068808,28.790146909778386,1987-05-25 22:12:00.000000
343,Nina Mikhailov,60,Divorced,100000,Government social researcher,AB,162.25311658214244,29.403428573002927,1987-05-27 03:12:00.000000
